,雅培制药(ABBOTT),,,,,,,,,,,,美国电力,,,,,,,,,,,,家庭人寿保险(AFLAC),,,,,,,,,,,,阿帕奇石油(APACHE),,,,,,,,,,,,动视暴雪,,,,,,,,,,,,高露洁(COLGATE),,,,,,,,,
,ABT.N,,,,,,,,,,,,AEP.N,,,,,,,,,,,,AFL.N,,,,,,,,,,,,APA.N,,,,,,,,,,,,ATVI.O,,,,,,,,,,,,CL.N,,,,,,,,,
日期,开盘价,收盘价,换手率,换手率,市盈率PE(TTM),市现率PCF(经营现金流TTM),股息率(近12个月),"BOLL布林带
[BOLL指标选项]MID
[周期数]26
[带宽]2","KDJ随机指标
[KDJ指标选项]K
[周期数1]9
[周期数2]3
[周期数3]3","MA简单移动平均
[周期数]10",,日期,开盘价,收盘价,换手率,换手率,市盈率PE(TTM),市现率PCF(经营现金流TTM),股息率(近12个月),"BOLL布林带
[BOLL指标选项]MID
[周期数]26
[带宽]2","KDJ随机指标
[KDJ指标选项]K
[周期数1]9
[周期数2]3
[周期数3]3","MA简单移动平均
[周期数]10",,日期,开盘价,收盘价,换手率,换手率,市盈率PE(TTM),市现率PCF(经营现金流TTM),股息率(近12个月),"BOLL布林带
[BOLL指标选项]MID
[周期数]26
[带宽]2","KDJ随机指标
[KDJ指标选项]K
[周期数1]9
[周期数2]3
[周期数3]3","MA简单移动平均
[周期数]10",,日期,开盘价,收盘价,换手率,换手率,市盈率PE(TTM),市现率PCF(经营现金流TTM),股息率(近12个月),"BOLL布林带
[BOLL指标选项]MID
[周期数]26
[带宽]2","KDJ随机指标
[KDJ指标选项]K
[周期数1]9
[周期数2]3
[周期数3]3","MA简单移动平均
[周期数]10",,日期,开盘价,收盘价,换手率,换手率,市盈率PE(TTM),市现率PCF(经营现金流TTM),股息率(近12个月),"BOLL布林带
[BOLL指标选项]MID
[周期数]26
[带宽]2","KDJ随机指标
[KDJ指标选项]K
[周期数1]9
[周期数2]3
[周期数3]3","MA简单移动平均
[周期数]10",,日期,开盘价,收盘价,换手率,换手率,市盈率PE(TTM),市现率PCF(经营现金流TTM),股息率(近12个月),"BOLL布林带
[BOLL指标选项]MID
[周期数]26
[带宽]2","KDJ随机指标
[KDJ指标选项]K
[周期数1]9
[周期数2]3
[周期数3]3","MA简单移动平均
[周期数]10"
Date,open,close,turn,turn,pe_ttm,pcf_ocf_ttm,dividendyield2,BOLL,KDJ,MA,,Date,open,close,turn,turn,pe_ttm,pcf_ocf_ttm,dividendyield2,BOLL,KDJ,MA,,Date,open,close,turn,turn,pe_ttm,pcf_ocf_ttm,dividendyield2,BOLL,KDJ,MA,,Date,open,close,turn,turn,pe_ttm,pcf_ocf_ttm,dividendyield2,BOLL,KDJ,MA,,Date,open,close,turn,turn,pe_ttm,pcf_ocf_ttm,dividendyield2,BOLL,KDJ,MA,,Date,open,close,turn,turn,pe_ttm,pcf_ocf_ttm,dividendyield2,BOLL,KDJ,MA
2014-06-09,5860.2473,5888.1253,0.2294,1.8334,5790.5523,77.2632,5847.9223,5790.5523,77.2632,5847.9223,,2014-06-09,594.5240,589.7828,0.4590,3.7158,580.3070,75.6720,589.8049,580.3070,75.6720,589.8049,,2014-06-09,4450.4735,4494.6575,0.5582,2.3505,4417.9619,72.9273,4399.3055,4417.9619,72.9273,4399.3055,,2014-06-09,512.3804,514.3367,1.0523,0.9185,491.1979,84.2698,504.1043,491.1979,84.2698,504.1043,,2014-06-09,117.8095,119.6073,1.5523,0.9360,115.4500,79.7239,116.5511,115.4500,79.7239,116.5511,,2014-06-09,2838.9803,2861.9799,0.2469,2.0308,2809.1613,79.2925,2825.7242,2809.1613,79.2925,2825.7242
2014-06-10,5873.4527,5946.8158,0.3335,1.8153,5801.6697,83.8520,5861.8613,5801.6697,83.8520,5861.8613,,2014-06-10,589.6726,589.4521,0.5138,3.7178,580.7861,67.0442,590.6429,580.7861,67.0442,590.6429,,2014-06-10,4491.8069,4510.3357,0.5639,2.3423,4419.3877,78.9800,4413.2021,4419.3877,78.9800,4413.2021,,2014-06-10,513.3042,516.5104,0.6499,0.9147,492.8888,84.9733,506.6529,492.8888,84.9733,506.6529,,2014-06-10,119.3826,120.5062,1.1364,0.9290,115.7763,85.5897,117.0399,115.7763,85.5897,117.0399,,2014-06-10,2855.7072,2872.4342,0.3174,2.0234,2811.7186,83.0856,2834.0040,2811.7186,83.0856,2834.0040
2014-06-11,5904.2652,5869.0509,0.3955,1.8394,5808.2159,70.3604,5866.7033,5808.2159,70.3604,5866.7033,,2014-06-11,588.7905,579.1978,0.5617,3.7837,580.6482,45.1890,590.1908,580.6482,45.1890,590.1908,,2014-06-11,4483.2552,4446.9103,0.3957,2.3757,4419.6545,70.7485,4423.5355,4419.6545,70.7485,4423.5355,,2014-06-11,514.4997,518.4666,0.6044,0.9112,494.6549,88.3871,508.6364,494.6549,88.3871,508.6364,,2014-06-11,119.8882,120.6747,1.0391,0.9277,116.2214,87.9138,117.6859,116.2214,87.9138,117.6859,,2014-06-11,2869.0888,2869.5070,0.2255,2.0255,2814.4850,83.6276,2844.4584,2814.4850,83.6276,2844.4584
2014-06-12,5866.1164,5841.1729,0.4335,1.8482,5815.1572,54.1986,5869.7845,5815.1572,54.1986,5869.7845,,2014-06-12,578.4260,579.8594,0.4854,3.7793,580.7500,41.4302,589.9703,580.7500,41.4302,589.9703,,2014-06-12,4446.9103,4424.1056,0.3109,2.3880,4421.3055,59.8094,4428.0964,4421.3055,59.8094,4428.0964,,2014-06-12,520.4772,523.3573,0.8279,0.9027,496.7219,87.2759,510.4024,496.7219,87.2759,510.4024,,2014-06-12,120.7871,119.7758,1.4722,0.9346,116.6557,84.2092,118.0062,116.6557,84.2092,118.0062,,2014-06-12,2858.2163,2836.8894,0.2328,2.0488,2816.3024,70.3776,2848.3056,2816.3024,70.3776,2848.3056
2014-06-13,5835.3039,5838.2384,0.2641,1.8491,5821.3649,42.7296,5866.5566,5821.3649,42.7296,5866.5566,,2014-06-13,579.0876,581.9543,0.3299,3.7657,580.4446,41.0830,589.3418,580.4446,41.0830,589.3418,,2014-06-13,4424.8182,4415.5538,0.2713,2.3926,4420.6115,50.3992,4433.2987,4420.6115,50.3992,4433.2987,,2014-06-13,526.4004,530.6933,0.7201,0.8902,498.7910,91.0878,512.8152,498.7910,91.0878,512.8152,,2014-06-13,120.0006,120.2815,0.4879,0.9307,116.7421,84.1395,118.3601,116.7421,84.1395,118.3601,,2014-06-13,2834.3804,2837.7258,0.1703,2.0482,2817.3157,61.8844,2846.0474,2817.3157,61.8844,2846.0474
2014-06-16,5844.1074,5854.3783,0.3662,1.8440,5827.9675,39.1393,5868.0238,5827.9675,39.1393,5868.0238,,2014-06-16,581.5133,585.3724,0.4908,3.7438,580.4573,44.3735,588.9118,580.4573,44.3735,588.9118,,2014-06-16,4404.8641,4428.3815,0.4054,2.3857,4419.2394,44.8174,4438.0734,4419.2394,44.8174,4438.0734,,2014-06-16,531.9975,533.6277,0.6378,0.8853,500.9166,93.6905,515.8365,500.9166,93.6905,515.8365,,2014-06-16,120.3938,120.3938,0.5683,0.9298,116.8782,84.6263,118.8152,116.8782,84.6263,118.8152,,2014-06-16,2828.1078,2847.3438,0.1966,2.0413,2818.9080,60.1338,2845.5456,2818.9080,60.1338,2845.5456
2014-06-17,5839.7056,5848.5092,0.3058,1.8458,5832.8772,35.3712,5868.6107,5832.8772,35.3712,5868.6107,,2014-06-17,582.3954,582.2851,0.3731,3.7636,580.6651,43.3860,587.6658,580.6651,43.3860,587.6658,,2014-06-17,4416.9791,4486.8184,0.3545,2.3546,4420.2238,53.4385,4449.1195,4420.2238,53.4385,4449.1195,,2014-06-17,531.1281,532.5409,0.8252,0.8871,502.8206,94.2836,519.0970,502.8206,94.2836,519.0970,,2014-06-17,120.7309,122.5287,0.9558,0.9136,117.0986,88.8560,119.4107,117.0986,88.8560,119.4107,,2014-06-17,2844.8347,2838.9803,0.1796,2.0473,2819.2940,51.6834,2848.2638,2819.2940,51.6834,2848.2638
2014-06-18,5845.5747,5923.3396,0.3478,1.8225,5839.0849,50.3850,5877.7078,5839.0849,50.3850,5877.7078,,2014-06-18,583.4980,596.7292,0.7267,3.6725,581.6660,57.6107,587.8092,581.6660,57.6107,587.8092,,2014-06-18,4496.7955,4491.8069,0.3146,2.3520,4420.4192,60.2711,4456.9586,4420.4192,60.2711,4456.9586,,2014-06-18,532.7583,541.2355,0.7952,0.8729,504.8187,95.6152,522.9552,504.8187,95.6152,522.9552,,2014-06-18,122.7534,122.5848,0.7087,0.9132,117.3471,88.2696,120.0230,117.3471,88.2696,120.0230,,2014-06-18,2833.5440,2874.1069,0.2554,2.0223,2821.7709,63.4411,2852.5291,2821.7709,63.4411,2852.5291
2014-06-19,5943.8813,6015.7772,0.4248,1.7945,5846.6469,66.4571,5890.1795,5846.6469,66.4571,5890.1795,,2014-06-19,598.2729,605.3295,0.6307,3.6203,582.7983,70.8568,588.6141,582.7983,70.8568,588.6141,,2014-06-19,4493.2322,4476.8414,0.2944,2.3599,4418.9766,61.1027,4463.1586,4418.9766,61.1027,4463.1586,,2014-06-19,538.6814,543.5178,0.8014,0.8692,506.9087,95.1118,526.6775,506.9087,95.1118,526.6775,,2014-06-19,122.9781,123.7646,0.7634,0.9045,117.6777,90.7673,120.7646,117.6777,90.7673,120.7646,,2014-06-19,2881.6340,2903.3790,0.3356,2.0019,2825.2610,75.3129,2858.6763,2825.2610,75.3129,2858.6763
2014-06-20,6046.5897,5993.7682,0.8407,1.8011,5851.8388,68.8661,5901.9176,5851.8388,68.8661,5901.9176,,2014-06-20,605.3295,600.6986,0.5135,3.6482,583.6973,75.5638,589.0661,583.6973,75.5638,589.0661,,2014-06-20,4491.0943,4496.7955,0.3869,2.3494,4420.5627,66.6217,4467.2207,4420.5627,66.6217,4467.2207,,2014-06-20,544.4416,547.1586,1.1221,0.8634,509.1702,95.9927,530.1445,509.1702,95.9927,530.1445,,2014-06-20,124.3264,123.6523,1.2630,0.9053,118.0515,86.9821,121.3770,118.0515,86.9821,121.3770,,2014-06-20,2897.9428,2859.4708,0.4408,2.0326,2827.5449,66.5638,2860.1817,2827.5449,66.5638,2860.1817
2014-06-23,6011.3754,5976.1611,0.3278,1.8064,5860.2473,68.1330,5910.7212,5860.2473,68.1330,5910.7212,,2014-06-23,601.2499,600.3678,0.3676,3.6502,584.7278,78.4073,590.1246,584.7278,78.4073,590.1246,,2014-06-23,4503.2093,4486.1058,0.3243,2.3550,4424.4893,69.8760,4466.3655,4424.4893,69.8760,4466.3655,,2014-06-23,551.4516,552.1037,1.0331,0.8557,511.8203,94.1766,533.9212,511.8203,94.1766,533.9212,,2014-06-23,124.2141,124.1298,1.2541,0.9019,118.4869,87.0259,121.8292,118.4869,87.0259,121.8292,,2014-06-23,2858.2163,2836.4713,0.2902,2.0491,2829.8287,52.1640,2857.6308,2829.8287,52.1640,2857.6308
2014-06-24,5958.5539,5935.0777,0.2928,1.8189,5868.0915,62.1861,5909.5474,5868.0915,62.1861,5909.5474,,2014-06-24,598.1626,602.5730,0.4015,3.6369,585.5548,82.2666,591.4367,585.5548,82.2666,591.4367,,2014-06-24,4476.1287,4451.8988,0.2472,2.3731,4428.2718,62.7162,4460.5218,4428.2718,62.7162,4460.5218,,2014-06-24,552.2123,537.1599,0.8486,0.8795,513.9250,78.4647,535.9861,513.9250,78.4647,535.9861,,2014-06-24,123.5961,123.0343,0.7499,0.9099,118.8219,80.3540,122.0820,118.8219,80.3540,122.0820,,2014-06-24,2833.5440,2841.4893,0.2664,2.0455,2831.4853,44.4333,2854.5364,2831.4853,44.4333,2854.5364
2014-06-25,5961.4885,5971.7593,0.2926,1.8077,5874.1299,63.0948,5919.8182,5874.1299,63.0948,5919.8182,,2014-06-25,601.3602,607.7553,0.4474,3.6059,587.2935,86.8748,594.2925,587.2935,86.8748,594.2925,,2014-06-25,4426.9562,4461.1632,0.2546,2.3682,4429.5052,60.4697,4461.9471,4429.5052,60.4697,4461.9471,,2014-06-25,538.5184,540.0400,0.8311,0.8748,516.0255,68.7192,538.1435,516.0255,68.7192,538.1435,,2014-06-25,122.7534,123.8208,0.6461,0.9041,119.0941,80.7171,122.3966,119.0941,80.7171,122.3966,,2014-06-25,2839.8167,2841.4893,0.2313,2.0455,2833.4475,39.2795,2851.7346,2833.4475,39.2795,2851.7346
2014-06-26,5977.6283,5960.0212,0.3790,1.8113,5880.2247,62.1412,5931.7030,5880.2247,62.1412,5931.7030,,2014-06-26,607.8655,606.4322,0.5193,3.6137,589.0068,88.5379,596.9498,589.0068,88.5379,596.9498,,2014-06-26,4456.8873,4463.3011,0.2323,2.3670,4432.3558,59.5551,4465.8666,4432.3558,59.5551,4465.8666,,2014-06-26,541.2898,541.7245,0.5050,0.8721,518.1071,61.5498,539.9802,518.1071,61.5498,539.9802,,2014-06-26,123.4837,122.4725,0.9843,0.9141,119.3037,72.0910,122.6663,119.3037,72.0910,122.6663,,2014-06-26,2836.8894,2839.3985,0.2354,2.0470,2835.6028,35.0649,2851.9855,2835.6028,35.0649,2851.9855
2014-06-27,5943.8813,5948.2831,0.5615,1.8149,5885.7551,59.4998,5942.7075,5885.7551,59.4998,5942.7075,,2014-06-27,606.2116,610.0707,0.5418,3.5922,590.7964,91.5039,599.7614,590.7964,91.5039,599.7614,,2014-06-27,4453.3241,4469.7149,0.4791,2.3636,4433.8634,58.2864,4471.2827,4433.8634,58.2864,4471.2827,,2014-06-27,540.5290,542.1049,0.5216,0.8715,520.0864,57.2351,541.1214,520.0864,57.2351,541.1214,,2014-06-27,123.3714,123.1466,3.7617,0.9091,119.5306,65.0675,122.9528,119.5306,65.0675,122.9528,,2014-06-27,2834.3804,2861.5617,0.4489,2.0311,2838.2083,39.0228,2854.3691,2838.2083,39.0228,2854.3691
2014-06-30,5967.3575,6001.1045,0.4463,1.7968,5892.8093,64.4528,5957.3801,5892.8093,64.4528,5957.3801,,2014-06-30,611.1733,614.9222,0.4796,3.5603,592.6114,92.5050,602.7164,592.6114,92.5050,602.7164,,2014-06-30,4456.1747,4436.2206,0.3592,2.3877,4434.9323,45.4031,4472.0667,4434.9323,45.4031,4472.0667,,2014-06-30,542.3766,546.7782,0.9750,0.8717,522.2350,58.5771,542.4364,522.2350,58.5771,542.4364,,2014-06-30,123.3714,125.2815,0.8726,0.8914,119.9131,72.3826,123.4416,119.9131,72.3826,123.4416,,2014-06-30,2856.5436,2851.1073,0.2969,2.0432,2840.7334,37.4098,2854.7454,2840.7334,37.4098,2854.7454
2014-07-01,6042.1879,6042.1879,0.3639,1.7846,5901.7257,72.6322,5976.7480,5901.7257,72.6322,5976.7480,,2014-07-01,615.5838,608.7476,0.3699,3.5964,594.2229,82.0256,605.3626,594.2229,82.0256,605.3626,,2014-07-01,4436.9332,4465.4390,0.2637,2.3721,4438.6326,46.7536,4469.9287,4438.6326,46.7536,4469.9287,,2014-07-01,548.5715,546.1805,0.5113,0.8726,524.3940,57.6860,543.8004,524.3940,57.6860,543.8004,,2014-07-01,125.7871,126.6860,0.8533,0.8816,120.3171,78.8393,123.8573,120.3171,78.8393,123.8573,,2014-07-01,2864.4889,2863.6525,0.2354,2.0343,2843.5480,41.4365,2857.2127,2843.5480,41.4365,2857.2127
2014-07-02,6049.5242,6131.6909,0.3835,1.7585,5914.1974,80.5353,5997.5831,5914.1974,80.5353,5997.5831,,2014-07-02,607.6450,597.2805,0.5591,3.6655,594.8463,61.1989,605.4178,594.8463,61.1989,605.4178,,2014-07-02,4476.1287,4456.1747,0.3117,2.3771,4441.8943,44.5024,4466.3655,4441.8943,44.5024,4466.3655,,2014-07-02,543.4091,542.5940,0.5283,0.8784,526.3774,51.7906,543.9362,526.3774,51.7906,543.9362,,2014-07-02,126.3489,126.2365,0.4103,0.8847,120.7255,79.9003,124.2225,120.7255,79.9003,124.2225,,2014-07-02,2858.6345,2863.2344,0.1308,2.0346,2846.3788,43.9508,2856.1254,2846.3788,43.9508,2856.1254
2014-07-03,6134.6255,6146.3636,0.1995,1.7543,5926.7256,85.6902,6010.6418,5926.7256,85.6902,6010.6418,,2014-07-03,593.3112,592.7599,0.4136,3.6934,595.1941,47.7083,604.1608,595.1941,47.7083,604.1608,,2014-07-03,4478.9793,4510.3357,0.2624,2.3485,4448.3081,57.4814,4469.7149,4448.3081,57.4814,4469.7149,,2014-07-03,542.5940,543.5721,0.2841,0.8768,528.1059,49.3062,543.9417,528.1059,49.3062,543.9417,,2014-07-03,126.5174,127.3601,0.3615,0.8769,121.2311,83.0746,124.5820,121.2311,83.0746,124.5820,,2014-07-03,2861.9799,2877.8704,0.1320,2.0242,2850.7213,61.6462,2853.5746,2850.7213,61.6462,2853.5746
2014-07-04,,6146.3636,,1.7543,5926.7256,85.6902,6010.6418,5926.7256,85.6902,6010.6418,,2014-07-04,,592.7599,,3.6934,595.1941,47.7083,604.1608,595.1941,47.7083,604.1608,,2014-07-04,,4510.3357,,2.3485,4448.3081,57.4814,4469.7149,4448.3081,57.4814,4469.7149,,2014-07-04,,543.5721,,0.8768,528.1059,49.3062,543.9417,528.1059,49.3062,543.9417,,2014-07-04,,127.3601,,0.8769,121.2311,83.0746,124.5820,121.2311,83.0746,124.5820,,2014-07-04,,2877.8704,,2.0242,2850.7213,61.6462,2853.5746,2850.7213,61.6462,2853.5746
2014-07-07,6115.5510,6090.6076,0.2689,1.7704,5937.5044,81.8887,6020.3257,5937.5044,81.8887,6020.3257,,2014-07-07,590.3341,592.8701,0.5246,3.6928,595.6097,38.8359,603.3779,595.6097,38.8359,603.3779,,2014-07-07,4501.0713,4519.6001,0.4396,2.3437,4453.7352,68.8942,4471.9954,4453.7352,68.8942,4471.9954,,2014-07-07,545.9088,538.2467,0.5088,0.8855,529.3578,40.4258,543.0505,529.3578,40.4258,543.0505,,2014-07-07,126.5174,126.9107,0.7478,0.8800,121.6287,82.6266,124.9079,121.6287,82.6266,124.9079,,2014-07-07,2876.6159,2879.5431,0.2137,2.0230,2853.8416,72.3475,2855.5818,2853.8416,72.3475,2855.5818
2014-07-08,6064.1968,6023.1135,0.3185,1.7902,5943.3734,70.5925,6025.0209,5943.3734,70.5925,6025.0209,,2014-07-08,593.6419,601.4704,0.6387,3.6400,596.1186,42.3754,603.4882,596.1186,42.3754,603.4882,,2014-07-08,4518.1748,4476.8414,0.4444,2.3661,4458.0933,63.7639,4471.0689,4458.0933,63.7639,4471.0689,,2014-07-08,535.7470,535.0406,0.6857,0.8908,530.4530,29.3225,541.3442,530.4530,29.3225,541.3442,,2014-07-08,126.4051,125.3377,0.9270,0.8910,121.9593,73.3537,125.0287,121.9593,73.3537,125.0287,,2014-07-08,2868.2525,2906.3062,0.4199,2.0044,2855.6107,80.2767,2862.5653,2855.6107,80.2767,2862.5653
2014-07-09,6046.5897,6055.3933,0.2369,1.7807,5951.6691,67.2521,6037.0525,5951.6691,67.2521,6037.0525,,2014-07-09,604.1167,603.2346,0.5428,3.6293,596.6402,46.6745,603.5544,596.6402,46.6745,603.5544,,2014-07-09,4484.6805,4483.9678,0.2539,2.3623,4462.0677,62.4668,4474.2759,4462.0677,62.4668,4474.2759,,2014-07-09,535.2580,541.5072,0.5107,0.8802,531.9181,31.8191,541.7789,531.9181,31.8191,541.7789,,2014-07-09,125.8433,126.5174,0.5506,0.8827,122.3698,73.9024,125.3770,122.3698,73.9024,125.3770,,2014-07-09,2907.5608,2912.5789,0.2735,2.0001,2857.9268,83.4898,2869.6742,2857.9268,83.4898,2869.6742
2014-07-10,6020.1790,6050.9915,0.3218,1.7820,5959.6826,64.4538,6044.9757,5959.6826,64.4538,6044.9757,,2014-07-10,600.9191,604.2269,0.4407,3.6233,597.0049,50.6315,603.2015,597.0049,50.6315,603.2015,,2014-07-10,4427.6688,4448.3355,0.2974,2.3812,4464.8360,48.4520,4472.9931,4464.8360,48.4520,4472.9931,,2014-07-10,534.8232,539.1705,0.5762,0.8840,533.4271,32.0954,541.6919,533.4271,32.0954,541.6919,,2014-07-10,125.2253,126.0680,0.6295,0.8859,122.7350,69.4233,125.6017,122.7350,69.4233,125.6017,,2014-07-10,2899.1973,2902.9609,0.3212,2.0067,2861.4330,82.2403,2875.8214,2861.4330,82.2403,2875.8214
2014-07-11,6061.3180,6092.2957,0.3377,1.9617,5969.6798,65.5551,6058.2032,5969.6798,65.5551,6058.2032,,2014-07-11,603.6756,598.8242,0.4066,3.6560,597.1406,47.3301,602.4407,597.1406,47.3301,602.4407,,2014-07-11,4435.5079,4465.4390,0.2449,2.3721,4466.8369,45.5896,4473.2069,4466.8369,45.5896,4473.2069,,2014-07-11,536.4535,529.2805,0.5733,0.9005,534.4512,21.6136,540.4475,534.4512,21.6136,540.4475,,2014-07-11,126.0680,126.0680,0.3097,0.8859,123.1045,66.2033,125.9613,123.1045,66.2033,125.9613,,2014-07-11,2905.0517,2907.1426,0.1841,2.0038,2864.3441,81.8997,2882.5958,2864.3441,81.8997,2882.5958
2014-07-14,6188.1793,6169.0026,0.4456,1.9373,5980.3699,73.5653,6080.2751,5980.3699,73.5653,6080.2751,,2014-07-14,599.7063,590.9957,0.6415,3.7045,596.8989,36.5779,600.5332,596.8989,36.5779,600.5332,,2014-07-14,4491.0943,4475.4161,0.2720,2.3668,4469.1667,46.8345,4473.7770,4469.1667,46.8345,4473.7770,,2014-07-14,532.1605,535.5297,0.5098,0.8900,535.5757,24.0733,539.7900,535.5757,24.0733,539.7900,,2014-07-14,126.8545,126.9107,0.6124,0.8800,123.5107,66.3578,126.3377,123.5107,66.3578,126.3377,,2014-07-14,2918.0151,2918.4333,0.2407,1.9961,2867.2874,82.9948,2888.2830,2867.2874,82.9948,2888.2830
2014-07-15,6157.2016,6073.1190,0.7285,1.9679,5987.9365,61.5485,6087.4766,5987.9365,61.5485,6087.4766,,2014-07-15,590.7752,594.6343,0.5529,3.6818,596.8395,36.7186,598.5044,596.8395,36.7186,598.5044,,2014-07-15,4469.7149,4478.2667,0.3136,2.3653,4470.0164,48.5654,4477.9816,4470.0164,48.5654,4477.9816,,2014-07-15,532.4866,532.2149,0.6809,0.8955,536.3343,22.5478,538.3337,536.3343,22.5478,538.3337,,2014-07-15,126.5736,127.8096,0.9115,0.8738,123.9062,68.7483,126.5905,123.9062,68.7483,126.5905,,2014-07-15,2912.9970,2912.9970,0.3104,1.9998,2869.9251,80.3759,2894.4719,2869.9251,80.3759,2894.4719
2014-07-16,6132.1243,6055.4174,0.3701,1.9737,5994.3708,50.3329,6088.7995,5994.3708,50.3329,6088.7995,,2014-07-16,595.8472,597.7216,0.4185,3.6628,597.1448,43.7973,597.4018,597.1448,43.7973,597.4018,,2014-07-16,4499.6460,4497.5081,0.2938,2.3552,4470.1261,55.8003,4481.1885,4470.1261,55.8003,4481.1885,,2014-07-16,535.2580,542.7027,0.6606,0.8782,537.4253,42.1019,537.9859,537.4253,42.1019,537.9859,,2014-07-16,128.3714,129.3264,1.0612,0.8636,124.2800,72.4298,126.8545,124.2800,72.4298,126.8545,,2014-07-16,2925.6073,2919.3021,0.2737,2.5242,2872.1299,78.6469,2900.0369,2872.1299,78.6469,2900.0369
2014-07-17,6050.9920,6180.8037,0.8132,1.9336,6003.3703,51.0107,6093.7108,6003.3703,51.0107,6093.7108,,2014-07-17,597.1703,589.6726,0.4182,3.7128,597.1533,29.1982,596.6410,597.1533,29.1982,596.6410,,2014-07-17,4500.3587,4502.4966,0.4394,2.3526,4469.8246,54.5711,4485.8207,4469.8246,54.5711,4485.8207,,2014-07-17,543.4091,537.4859,0.7618,0.8867,538.2321,40.7474,537.4751,538.2321,40.7474,537.4751,,2014-07-17,128.5399,126.7983,0.7469,0.8808,124.5220,59.3401,126.9107,124.5220,59.3401,126.9107,,2014-07-17,2915.5190,2883.5727,0.2591,2.5555,2872.5583,60.3381,2902.0707,2872.5583,60.3381,2902.0707
2014-07-18,6180.8037,6303.2396,0.6343,1.8961,6020.0699,63.5531,6109.3984,6020.0699,63.5531,6109.3984,,2014-07-18,592.4291,599.7063,0.3963,3.6507,597.9421,40.1004,597.3357,597.9421,40.1004,597.3357,,2014-07-18,4516.0369,4540.2669,0.4040,2.3330,4473.4152,62.0458,4488.8138,4473.4152,62.0458,4488.8138,,2014-07-18,539.5562,537.0502,0.5605,0.9367,538.9468,39.2048,536.8229,538.9468,39.2048,536.8229,,2014-07-18,128.0343,128.8208,0.9029,0.8669,124.8353,63.0488,127.0568,124.8353,63.0488,127.0568,,2014-07-18,2891.1390,2896.1831,0.2623,2.5444,2873.5843,53.9999,2903.9020,2873.5843,53.9999,2903.9020
2014-07-21,6269.3116,6337.1677,0.5338,1.8859,6039.1466,74.6999,6134.0544,6039.1466,74.6999,6134.0544,,2014-07-21,598.9344,595.8472,0.4167,3.6743,598.5570,39.4320,597.6334,598.5570,39.4320,597.6334,,2014-07-21,4522.4507,4531.7151,0.2629,2.3374,4477.5540,65.1511,4490.0253,4477.5540,65.1511,4490.0253,,2014-07-21,536.1785,536.9412,0.3577,0.9369,539.4693,38.0166,536.6923,539.4693,38.0166,536.6923,,2014-07-21,128.3714,128.0343,0.4250,0.8723,125.1529,60.6854,127.1691,125.1529,60.6854,127.1691,,2014-07-21,2881.8913,2890.2983,0.1660,2.0473,2875.6384,43.3059,2904.9775,2875.6384,43.3059,2904.9775
2014-07-22,6343.0682,6356.3444,0.5530,1.8802,6059.0738,81.2875,6167.3775,6059.0738,81.2875,6167.3775,,2014-07-22,598.0524,595.9574,0.2485,3.6736,599.0956,39.2132,597.0821,599.0956,39.2132,597.0821,,2014-07-22,4538.8416,4533.8531,0.2232,2.3363,4482.1040,67.6907,4495.7265,4482.1040,67.6907,4495.7265,,2014-07-22,565.0522,561.7834,1.5341,0.8954,540.6651,54.4425,539.3666,540.6651,54.4425,539.3666,,2014-07-22,128.8208,128.8770,0.7531,0.8666,125.4835,64.2911,127.5231,125.4835,64.2911,127.5231,,2014-07-22,2890.2983,2883.1524,0.2152,2.0524,2877.3856,33.0928,2902.6621,2877.3856,33.0928,2902.6621
2014-07-23,6378.4714,6338.6428,0.2870,1.8855,6077.6993,83.1582,6195.7024,6077.6993,83.1582,6195.7024,,2014-07-23,596.0677,595.0753,0.3654,3.6791,599.4688,37.2532,596.2661,599.4688,37.2532,596.2661,,2014-07-23,4535.9910,4531.7151,0.1894,2.3374,4486.0784,68.9143,4500.5012,4486.0784,68.9143,4500.5012,,2014-07-23,561.0207,563.7447,1.0358,0.8923,541.8234,67.1256,541.5904,541.8234,67.1256,541.5904,,2014-07-23,129.6073,129.8882,0.8689,0.8598,125.8487,70.4798,127.8601,125.8487,70.4798,127.8601,,2014-07-23,2883.5727,2865.4979,0.2102,2.0650,2878.0839,25.5161,2897.9540,2878.0839,25.5161,2897.9540
2014-07-24,6334.2174,6326.8418,0.3252,1.8890,6096.0967,83.1921,6223.2875,6096.0967,83.1921,6223.2875,,2014-07-24,594.9651,595.5164,0.4487,3.6756,599.9777,41.1935,595.3951,599.9777,41.1935,595.3951,,2014-07-24,4542.4048,4555.9451,0.2179,2.3250,4488.7371,73.8870,4511.2622,4488.7371,73.8870,4511.2622,,2014-07-24,563.0909,558.9506,0.8519,0.9000,542.8392,71.3459,543.5684,542.8392,71.3459,543.5684,,2014-07-24,130.3377,130.2815,0.4448,0.8572,126.1469,76.2000,128.2815,126.1469,76.2000,128.2815,,2014-07-24,2872.2234,2862.9758,0.2099,2.0668,2879.0068,19.4287,2893.9555,2879.0068,19.4287,2893.9555
